survey,pond,effort,dry,perm,season,month,year,date,species,abundance
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Erythemis,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Iposita,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Telebasis,0
1,ANF 85-1,15,N,P,Su,Jul,2008,8-Jul,Tramea,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Along,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Erythemis,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Iposita,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,12
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 5,15,N,P,Su,Jul,2008,8-Jul,Tramea,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Along,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,C_igens,3
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,3
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,1
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,1
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Erythemis,1
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Iposita,28
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,4
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 6,15,N,P,Su,Jul,2008,8-Jul,Tramea,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Ajun,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Along,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,C_igens,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Eheros,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enaldubium,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Epitheca_semiaquea,2
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Erythemis,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Iposita,1
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Ladona,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Pachydiplax,5
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Pantala,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Plathemis,9
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 6-1,15,N,S,Su,Jul,2008,8-Jul,Tramea,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Along,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,6
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Erythemis,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Iposita,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,3
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,1
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 7,15,N,P,Su,Jul,2008,8-Jul,Tramea,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Along,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,4
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,4
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Erythemis,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Iposita,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 8,15,N,P,Su,Jul,2008,8-Jul,Tramea,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Ajun,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Along,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,C_igens,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Eheros,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enaldubium,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Epitheca_semiaquea,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Erythemis,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Iposita,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Ladona,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Pachydiplax,1
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Pantala,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Perithemis_tenera,1
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Plathemis,33
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Telebasis,0
1,DC 8-2,15,N,S,Su,Jul,2008,8-Jul,Tramea,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Along,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,1
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,6
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,6
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Erythemis,5
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Erythrodiplax,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Iposita,15
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Iramburii,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Ladona,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_d_australis,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_inaequalis,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Lestes_vigilax,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,N_pentacantha,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Nehalennia,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Pachydiplax,1
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Pantala,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Perithemis_tenera,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Plathemis,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Sympetrum_ambiguum,0
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Telebasis,1
1,DC 10-1,15,N,P,Su,Jul,2008,8-Jul,Tramea,2
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Ajun,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Along,4
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Arigomphus lentulus,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Arigomphus maxwelli,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Bjanata,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,C_igens,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis_Unidentified,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisA,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisF,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,CelithemisO,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Celithemis elisa,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Gomphus lividus,1
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Didymops_transversa,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Ebasidans,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Eheros,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enalaspersum,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enaldivagans,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enaldubium,6
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enalgeminatum,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enalsignatum,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Enalvesperum,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_cynosura,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_princeps,0
1,DC 13-1,15,N,P,Su,Jul,2008,8-Jul,Epitheca_semiaquea,11
